smiles,logp,sas
Clc1ccc(-c2ccccc2)c(Cl)c1,4.660400000000003,1.3501386626152154
Clc1ccc(Cl)c(-c2ccccc2)c1,4.660400000000003,1.3647844318459832
CC(C)COC(=O)C(C)C,1.8416000000000001,1.9987185974447428
Clc1ccc(-c2ccccc2Cl)cc1,4.660400000000002,1.3080186626152166
Clc1cc(Cl)c(-c2ccc(Cl)c(Cl)c2Cl)cc1Cl,7.274000000000001,2.1479510029149917
Brc1ccc(-c2ccc(Br)c(Br)c2Br)c(Br)c1Br,7.928600000000003,2.622249667951287
Clc1ccc(-c2ccccc2Cl)c(Cl)c1,5.313800000000002,1.5263056462764446
Clc1ccc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)c1,6.620600000000001,1.9011354781616259
Clc1ccc(Cl)c(-c2c(Cl)ccc(Cl)c2Cl)c1,6.620600000000001,2.0012221002352053
Clc1ccc(-c2cc(Cl)c(Cl)cc2Cl)c(Cl)c1,6.620600000000001,1.870484307593065
Clc1ccc(-c2c(Cl)ccc(Cl)c2Cl)cc1Cl,6.6206000000000005,1.9463190902017615
Clc1ccc(Cl)c(-c2c(Cl)ccc(Cl)c2Cl)c1Cl,7.274000000000001,2.016146071844865
Clc1ccccc1-c1c(Cl)cccc1Cl,5.313800000000001,1.6148353166061167
Clc1ccc(-c2c(Cl)cccc2Cl)cc1,5.313800000000001,1.5655397122105086
Clc1ccccc1-c1cccc(Cl)c1Cl,5.313800000000002,1.61708037155117
Clc1cccc(-c2cc(Cl)ccc2Cl)c1,5.313800000000001,1.5629122396830368
Clc1ccc(-c2ccccc2Cl)cc1Cl,5.313800000000001,1.510438613309411
Clc1ccc(-c2ccc(Cl)c(Cl)c2)cc1,5.313800000000001,1.4184968550676533
Clc1cccc(-c2cccc(Cl)c2Cl)c1Cl,5.967200000000002,1.7922896390363068
Clc1ccc(Cl)c(-c2cccc(Cl)c2Cl)c1,5.967200000000002,1.7823659578658138
Clc1ccccc1-c1ccc(Cl)c(Cl)c1Cl,5.967200000000002,1.8389369368867925
Clc1ccc(Cl)c(-c2cc(Cl)cc(Cl)c2Cl)c1,6.620600000000001,1.9779485216398864
Clc1cc(Cl)c(Cl)c(-c2c(Cl)ccc(Cl)c2Cl)c1,7.274000000000001,2.211911579838068
OCc1ccco1,0.7719,2.190168971139464
Clc1cccc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c1Cl,7.274000000000001,2.2634250413765304
NC(=O)c1ccccc1,0.7855000000000001,1.1592175456870955
CC1=CC(=O)c2ccccc2C1=O,2.0119000000000002,1.9513859038549803
ClCc1ccccc1,2.4254000000000007,1.3504508052313078
CSc1ccccc1,2.4085,1.4173518085757895
O=CNc1ccccc1,1.2549,1.6837285989415331
S=C=Nc1ccccc1,2.4209000000000005,2.3049416166930126
CC(=O)Nc1ccccc1Cl,2.2984,1.3395772593741526
CC(=O)Nc1cccc(C)c1,1.9534199999999997,1.3203634132203064
CC(=O)Nc1ccccc1[N+](=O)[O-],1.5531999999999997,1.6294032664923428
S=C=NCc1ccccc1,2.2894000000000005,2.322469366675513
Oc1ccc2c(c1)CCCC2,2.271,1.7924589901433823
NC(=O)c1c(Cl)cccc1Cl,2.0923,1.8183653230346302
CC(C)(C)c1ccc(O)c(O)c1,2.3953000000000015,1.902284489447542
Cc1cccc(Oc2ccc([N+](=O)[O-])cc2)c1,3.695520000000003,1.5862242741482486
CCNCNC(=O)c1ccccc1,0.9833999999999996,1.8411482739173497
CNCC(C)c1ccccc1,2.0095,2.136650305479616
O=NN1CCCCC1,1.1537,2.702624049378466
c1ccc(N=Nc2ccccc2)cc1,4.102000000000002,1.672389455701838
COC(=O)[C@@H]1C2CCC(C[C@@H]1OC(=O)c1ccccc1)N2C,1.8676999999999995,3.9948291203457407
CN(C)CCCN1c2ccccc2CCc2ccccc21,3.8750000000000027,1.933124074404427
COP(=O)(OC)OC,1.0337,3.047145253391843
CC(C)OP(C)(=O)OC(C)C,2.659300000000001,3.1246311055279996
NC(=O)NCc1ccccc1,0.8548999999999998,1.392873785428744
NS(=O)(=O)c1ccccc1,0.3340000000000002,1.3692232128293593
Cc1cccc(S(N)(=O)=O)c1,0.6424200000000001,1.6014915829815788
O=P1(N(CCCl)CCCl)NCCCO1,1.884,4.173520934718004
Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1,6.495500000000002,2.093415719331487
COP(=S)(OC)Oc1ccc(SC)c(C)c1,3.6130200000000023,2.8529398885862562
CNC(=O)CSP(=S)(OC)OC,0.9828999999999999,3.26353113957161
ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,6.187900000000002,1.9142106779488728
O=C(O)COc1ccc(Cl)cc1Cl,2.4568000000000003,1.5851667829758593
CCOP(=S)(OCC)Oc1ccc(Cl)cc1Cl,4.669700000000003,2.538639491539552
CC(C)OC(=O)Nc1cccc(Cl)c1,3.2969000000000017,1.6785546747609654
CN(C)C(=O)Nc1ccccc1,1.7801,1.4778366663029416
CC(CCl)OC(C)CCl,2.2576,4.059233356569838
CC1=CC[C@H](C(C)(C)O)CC1,2.5037000000000007,3.2142042029725557
OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,5.599500000000002,2.3266050531231333
CC(Oc1ccc(Cl)cc1Cl)C(=O)O,2.845300000000001,2.163589062016902
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,2.1218000000000004,3.406188937520799
CC(C)OC(=O)Nc1ccccc1,2.6435000000000013,1.4953320577011322
CCOP(=S)(OCC)SCSCC,3.727700000000003,3.429921508250585
CCOP(=S)(OCC)SCCSCC,3.7702000000000027,3.281334431845984
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1I,-1.2181,3.6278549979267645
O=S(=O)(Cl)c1ccc(I)cc1,2.2187,2.0528236784722953
COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,4.542900000000002,2.7646363874362443
COP(=S)(NC(C)C)Oc1ccc(Cl)cc1Cl,4.241100000000003,3.327108114298376
CNP(=O)(OC)Oc1ccc(C(C)(C)C)cc1Cl,3.9902000000000033,3.074919806240242
COP(=O)(OC)OC(Br)C(Cl)(Cl)Br,3.651200000000001,4.305060609389724
CCOP(=O)(OCC)Oc1ccc([N+](=O)[O-])cc1,3.154700000000002,2.337147922067267
CCOP(=S)(CC)Oc1cc(Cl)c(Cl)cc1Cl,5.391500000000002,3.3066681142983754
CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,3.0869000000000018,1.752230689642241
CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,3.0185000000000013,2.0331200418808386
CCOP(=O)(OCC)O/C(=C\Cl)c1ccc(Cl)cc1Cl,5.7283000000000035,2.935767077442719
COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(Cl)c1,3.144300000000002,2.8000173510713253
CCCCN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,4.257200000000004,1.8272662473923944
CCCCOC(N)=O,0.8818000000000001,1.9293412973478876
COC(N)=O,-0.2884999999999999,2.1007472634072446
CCCOC(N)=O,0.49170000000000014,2.0511697403702325
CCC(=O)Nc1ccc(Cl)c(Cl)c1,3.3419000000000016,1.5192867829758594
COP(=S)(OC)SCSc1ccc(Cl)cc1,4.640100000000003,2.9625460277958844
CNC(=O)Oc1cccc(C)c1,1.71322,1.765790512456789
CC(O)c1ccccc1,1.7399,1.8064504627602993
N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl,4.043560000000001,2.850803662615215
CCOP(=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,3.645100000000002,2.8736916717948127
COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,4.652000000000002,2.9885188050186606
CN(C)C(=O)Nc1cccc(C(F)(F)F)c1,2.7989000000000006,1.8550726511725077
CCSC(=O)N1CCCCCC1,2.735500000000001,2.338714864575259
CCCC(C)C(=O)Nc1ccc(C)c(Cl)c1,4.023120000000003,2.2007502940315558
CNC(=O)Oc1cc(C)cc(C(C)C)c1,2.8366200000000017,2.0925823495731475
ClC(Cl)c1ccccc1,3.1628000000000016,1.8583430841486344
CNC(=O)Oc1ccccc1C(C)C,2.528200000000001,1.9125801808338387
COP(=S)(OC)Oc1ccc(C#N)cc1,2.4543800000000005,2.614201411486844
CNC(=O)Oc1cc(C)cc(C)c1,2.02164,1.965829200558277
CON(C)C(=O)Nc1ccc(Br)cc1,2.4742000000000006,1.9793514358945679
COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,5.630000000000004,2.942481090998987
C#CC(C)N(C)C(=O)Nc1ccc(Cl)cc1,2.825400000000001,2.8254436750691223
COP1(=S)OCc2ccccc2O1,2.466500000000001,3.7575723427577064
CCOP(=S)(OCC)Oc1cc(Cl)c(Br)cc1Cl,5.4322000000000035,2.899286579838069
O=C(O)c1ccccn1,0.7797999999999999,1.640066776456326
CCCC(C)(C)C(=O)Nc1ccc(Cl)cc1,4.104800000000003,1.8836060782105868
CCCOP(=O)(OCCC)Oc1ccc(SC)cc1,4.748600000000004,2.4910895821311936
CCOP(=S)(Oc1ccc(C#N)cc1)c1ccccc1,3.6085800000000017,2.9147306072014842
CCOP(=S)(OCC)SCSC(C)(C)C,4.506300000000004,3.405165071466639
CON(C)C(=O)Nc1ccc(Br)c(Cl)c1,3.127600000000002,2.2367727341885324
Cc1ccc(NC(=O)N(C)C)cc1Cl,2.7419200000000012,1.7576119786235314
CCOP(=O)(Sc1ccccc1)Sc1ccccc1,5.715600000000004,2.5061348176503913
COP(=S)(OC)Oc1cc(Cl)c(I)cc1Cl,4.494100000000002,3.1173704533703104
COP(=S)(Oc1cc(Cl)c(Br)cc1Cl)c1ccccc1,5.416100000000004,3.2361869781989085
O=C(OC[C@H]1O[C@@H](Oc2ccccc2CO)[C@H](O)[C@@H](O)[C@@H]1O)c1ccccc1,0.22229999999999983,3.36588376476543
CCOP(=O)(NC(C)C)Oc1ccc(SC)c(C)c1,4.238320000000003,3.187472376434826
CCCOP(=S)(OCCC)SCC(=O)N1CCCCC1C,4.198300000000004,3.369354118407231
CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,3.8896000000000033,3.1773562846902097
CC(C)OP(=O)(OC(C)C)SCc1ccccc1,4.877900000000004,2.6723124432603598
CCN(CC)C(=O)SCc1ccc(Cl)cc1,4.035000000000004,2.178929244579102
CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,6.679980000000006,3.0274775799970888
COC(=O)c1cc(O)c(O)c(O)c1,0.5899999999999996,2.054909885755432
CCCN,0.3551000000000001,2.007553815698749
CC=O,0.2052,3.040964730942676
CN(C)N=O,0.22939999999999994,2.897895515155497
[O-][n+]1ccccc1,0.3200000000000002,2.5991982019086954
CSSC,1.6274,3.583292277237211
Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,2.4838000000000005,2.14669143733836
Cc1cccnc1C,1.69844,1.8190404981470873
Cc1ccnc(C)c1,1.69844,1.8067174212240094
Cc1ccc(C)nc1,1.69844,1.700064274370865
Cc1ccncc1C,1.69844,1.8816502883568766
Cc1cncc(C)c1,1.69844,1.9577789596855482
C=Cc1ccccn1,1.7246,2.2637370928567258
C=Cc1ccncc1,1.7246000000000001,2.1754949523884974
c1ccc(-c2ccccn2)nc1,2.1435999999999993,1.6412800229462992
c1cc(-c2ccncc2)ccn1,2.1435999999999993,1.6425413773380946
O=C(O)c1cc(=O)cc(C(=O)O)o1,0.036199999999999954,2.474684546388916
c1cnc2c(c1)ccc1ncccc12,2.7830000000000004,1.8198597065712594
c1ccc2nc3ccccc3cc2c1,3.3880000000000017,1.4602256406371925
c1ccc2c(c1)ccc1ncccc12,3.388000000000001,1.5175058604174119
c1ccc2cnccc2c1,2.2348,1.542224751290897
c1ccc2nc(-c3ccc4ccccc4n3)ccc2c1,4.450000000000003,1.6725631307052495
c1ccc2cnncc2c1,1.6297999999999997,2.031986289752437
CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,3.5847200000000026,2.986167495560716
Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,3.9954000000000023,1.975458071202258
C=C(C)C1CC=C(C)C(=O)C1,2.4879000000000007,3.3054551313545195
CCCCCCc1ccc(O)cc1O,3.2206000000000023,1.8658581004850383
CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,4.828600000000004,2.139419888287968
Nc1ccc(-c2ccc(N)c(Cl)c2)cc1Cl,3.8248000000000006,1.960748475348332
Nc1ccc(N)cc1,0.8510000000000002,1.6682244142310036
COc1cc(-c2ccc(N)c(OC)c2)ccc1N,2.5352000000000006,1.869943425991913
Cc1ccc(S(C)(=O)=O)cc1,1.39852,1.3836581612309153
CCN(C=O)CC,0.4845999999999999,3.0416928172933098
CCOC(=O)[C@H](Cc1c[nH]c2ccccc12)N(C)C=O,1.7303,2.926111174003104
C=CS(=O)(=O)Nc1ccccc1,1.5717999999999999,2.0121177851840617
Cc1ccc(NO)cc1,1.7961199999999997,1.7574655456870953
ONc1ccccc1,1.4876999999999998,1.6967370928567256
CCOP(=S)(OCC)SCCS(=O)CC,2.785700000000001,3.9318915743386595
CCOP(=O)(OCC)SCS(=O)CC,2.626800000000001,4.0359857356135755
CCS(=O)CCSP(=S)(OC)OC,2.0055,4.20126001549832
O=S(CCCl)CCCl,1.2127000000000001,3.7534401984467873
CCS(=O)CSP(=S)(OC(C)C)OC(C)C,3.5202000000000027,4.21228269073298
CCOP(=S)(OCC)SCS(=O)(=O)C(C)(C)C,3.1879000000000017,3.3999263313933294
CCS(=O)(=O)CC,0.44100000000000006,2.399035351229962
CCS(=O)(=O)CI,0.8136000000000001,3.292242591048966
CCC(C)c1ccc(O)cc1,2.9057000000000013,2.082377253370435
CCOS(=O)(=O)c1ccccc1,1.4118000000000002,1.8119191837854611
COS(=O)(=O)c1ccccc1,1.0217,1.7591572593741525
Cc1ccc(S(=O)(=O)Oc2c(C(=O)c3ccc(Cl)cc3Cl)c(C)nn2C)cc1,4.342440000000003,2.386212200533109
Nc1ccc(S(=O)(=O)c2ccc(Cl)cc2)cc1,2.755000000000001,1.6666358126097869
Nc1ccc(N)c(S(=O)(=O)c2ccccc2C(=O)O)c1,1.3820000000000006,2.1920081030837455
CC(=O)Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,2.0599999999999996,1.7478450261606682
CCC(CC)COC(=O)NS(N)(=O)=O,0.35230000000000045,2.669457508769062
CCCCOC(=O)NS(N)(=O)=O,-0.28379999999999994,2.3477375911845133
CCCCC(CC)COC(=O)NS(N)(=O)=O,1.1325,2.9735801176962617
CC(C)N1C(=O)c2ccccc2NS1(=O)=O,1.2074999999999998,2.6570651121998523
O=C(O)C(=O)c1ccc2c(c1)OCO2,0.6826,2.016720822378529
O=C1C(=O)c2ccccc2-c2ccccc21,2.7326000000000006,1.4765934636122235
O=C(O)C(=O)c1c(C(=O)O)cccc1C(=O)O,0.35030000000000017,2.074260288134262
Cc1cc(=S)n(C)n1-c1ccccc1,2.8537100000000013,2.58214804131344
N[C@@H](CS/C(Cl)=C/Cl)C(=O)O,1.4080000000000001,4.040335824799007
CC(=O)CC1=NCCS1,1.1108,3.335805237994787
C[Si](C)(C)CN,0.8225,3.0188133885228474
C[Si](C)(C)CCN,1.2832999999999999,3.0830434960263418
CC1=CCC(C(C)C)=CC1,3.308900000000002,3.3247565461626927
CC[Si](CC)(CC)CC,3.514800000000003,3.133738748426657
Cc1ccc(P(=O)(O)O)c(C)c1,1.1064399999999999,2.441596648256473
O=P(O)(O)c1cccc2ccccc12,1.6427999999999996,2.1350273312542676
C[n+]1ccc(-c2cc[n+](C)cc2)cc1.[Cl-].[Cl-],-4.989399999999995,3.1644223463884966
[Br-].[Br-].c1cc[n+]2c(c1)-c1cccc[n+]1CC2,-5.049799999999995,3.7527114124112684
CCCCOC(=O)N(C)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,4.262400000000004,2.931694278196055
CCOC(=O)CCN(SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2)C(C)C,4.057500000000004,3.1288215122739995
CCCCN(CCCC)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,5.296100000000005,2.9911102586944303
C=O,-0.1849,4.043614072795545
C#CC#C,0.2528,4.184692277237211
O=C1CC=CS1,1.1636,4.156709733806523
COS(=O)(=O)OC,-0.476,2.996814536750323
O=C(O)c1ccc(C(=O)O)cc1,1.083,1.2966492537155307
CC(=O)C(=O)c1ccccc1,1.4583000000000002,1.6166803362972288
CC(=O)C(C)=O,0.1644000000000001,1.9157755187003627
CCC(=O)C(C)=O,0.5545,2.488856165709599
O=C(S)CCCCC(=O)S,1.4596,3.0074279465571703
COC(=O)OC(C)C(=O)OC,0.33089999999999997,2.7007056050187863
CCOP(=S)(OCC)O/N=C(\C#N)c1ccccc1Cl,3.8817800000000027,3.0891143967900385
NC(=S)c1c(Cl)cccc1Cl,2.627600000000001,2.054442246111554
CC(=O)CSC#N,0.78968,3.2784928172933103
CCN(CC)CCO,0.32050000000000006,1.9591566819632718
N#CSCC(CSC#N)SC#N,1.99784,4.561408694274972
O=S(=O)(O)c1c(Br)c(Br)c(Br)c(Br)c1Br,4.7458,3.0288607695315672
O=S(=O)([O-])c1ccc2oc3ccccc3c2c1,2.490100000000001,2.4004386972251712
O=C=O,-0.5835,3.4074262694042146
COc1cccc(N(C)C(=S)Oc2cccc(C(C)(C)C)c2)n1,4.187800000000004,2.5743793334133933
O=S1(=O)OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,3.355900000000001,5.921294816805813
C#CCOS(=O)OC1CCCCC1Oc1ccc(C(C)(C)C)cc1,3.9192000000000036,3.905961563509562
O=S1OC[C@@H]2[C@H](CO1)C1(Cl)C(Cl)=C(Cl)[C@@]2(Cl)C1(Cl)Cl,3.689800000000001,6.181296719821402
O=S1OCCO1,-0.3881,4.885392086747698
CCOP(=S)(OCC)OP(=S)(OCC)OCC,3.5980000000000025,3.3494151751800896
OC(=S)c1cccnc1,1.3151,2.3744778533794033
CCOC(=S)SC(C)C(=O)O,1.5141,3.1860330775462593
Brc1cc(Br)cc(Br)c1,3.974100000000001,2.102085905617292
Oc1c(Br)cc(Br)cc1Br,3.6797000000000004,2.2064652246636793
Nc1c(Cl)cc(Cl)cc1Cl,3.229,1.914332680284982
Cc1cccc(N=Nc2ccc(N(C)C)cc2)c1,4.476420000000004,2.142545742733997
N#Cc1ccncc1,0.9532799999999999,1.9871752199470265
O=C(O)C(CO)c1ccccc1,0.8471000000000002,2.2370670099495733
O=C(O)c1ccccc1-c1ccccc1C(=O)O,2.75,1.5558628106073016
OCc1ccccc1O,0.8844999999999998,1.726034776456327
FC(F)(F)Cl,1.7449999999999999,2.5683960745960555
CCCCCCCCBr,3.741800000000003,1.8418495456870954
FC(F)(F)C(Cl)Br,2.5084999999999997,3.453388195904976
N#Cc1cccnc1,0.9532799999999999,1.9557083303149199
CC(=O)OC[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H](C=O)OC(C)=O,-0.524799999999999,3.9773415722373437
CC(=O)c1ccc(N)cc1,1.4714,1.477166802572949
CN(C)c1nc(N(C)C)nc(N(C)C)n1,0.0696000000000001,2.365282665481141
Cc1cc(=O)[nH]o1,0.27631999999999995,3.2003628577791403
NC(=S)Nc1cccc2ccccc12,2.4953000000000003,1.7435459703075225
NC(=S)Nc1ccccc1,1.3421,1.6044325534887012
Clc1cc2c(cc1Cl)Oc1cc(Cl)c(Cl)cc1O2,6.198200000000001,2.2048276103064026
Clc1c(Cl)c(Cl)c2c(c1Cl)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,8.8118,2.717463903271252
Clc1cc(Cl)c2c(c1)Oc1c(Cl)cc(Cl)cc1O2,6.198200000000002,2.6789575798380696
Clc1ccc2c(c1)Oc1ccc(Cl)cc1O2,4.891400000000002,2.196987940231274
Clc1cc2c(cc1Cl)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,7.505000000000001,2.7784918486539674
Clc1ccc2c(c1)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,6.851600000000001,2.758341251216825
Clc1cc2oc3cc(Cl)c(Cl)cc3c2cc1Cl,6.1996,2.138622367391534
Clc1ccc2c(c1)Oc1cc(Cl)c(Cl)c(Cl)c1O2,6.198200000000002,2.6351649644534536
Clc1cccc(-c2c(Cl)ccc(Cl)c2Cl)c1Cl,6.620600000000001,2.0352294580947365
O=C(Nc1ccccc1)c1ccccc1O,2.6445000000000007,1.3193374385590335
OCC1CCCCO1,0.5478000000000001,2.586303708926586
O=C(OOC(=O)c1ccccc1)c1ccccc1,2.615400000000001,1.675686819960708
CC(=O)Nc1ccc(S(N)(=O)=O)cc1,0.2923999999999999,1.552602831014383
CCC1(c2ccccc2)C(=O)NCNC1=O,0.5378999999999994,2.770388475348332
CN1CC(=O)N=C1N,-1.2268999999999994,3.1511325061390956
C[C@@H]1C[C@@H]([C@H](O)CC2CC(=O)NC(=O)C2)C(=O)[C@@H](C)C1,1.0414999999999999,4.230687083446438
O=[N+]([O-])C(Cl)(Cl)Cl,1.5908,3.3988389711394635
CCN1CCOCC1,0.3385,1.7576541497129128
CCC1(c2ccccc2)CCC(=O)NC1=O,1.771,2.686528469344614
O=[N+]([O-])O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O[N+](=O)[O-],-1.0622000000000003,4.399977572261141
O=c1ccc(=O)[nH][nH]1,-0.9368000000000005,2.8754202184268074
Cc1cc(N)nc(C)n1,0.6756399999999999,2.270229930302479
CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,3.7878000000000025,2.2602978149318744
CC(C)(S)[C@@H](N)C(=O)O,0.10669999999999985,3.4026453638592002
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,4.425600000000004,2.1227326079667783
O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,0.909,3.1296270827681543
O=C1C[C@@H]2OCC=C3CN4CC[C@]56c7ccccc7N1[C@H]5[C@H]2[C@H]3C[C@H]46,2.0924999999999994,5.722969588369994
Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,1.55042,2.162042167124836
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,3.942700000000003,2.2788180747883615
CN(C)CCCN1c2ccccc2Sc2ccccc21,4.241000000000003,2.0252149996354696
Cc1cc(=O)n(-c2ccccc2)n1C,1.4844199999999999,2.1527007040353325
CC(Oc1cccc(Cl)c1)C(=O)O,2.1919,2.113150293455659
CC(CN1c2ccccc2Sc2ccccc21)N(C)C,4.239400000000003,2.646234250926181
O=C1NCCN1c1ncc([N+](=O)[O-])s1,0.5808999999999997,2.9493515916092985
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,4.308100000000003,2.420443979070928
Nc1ncnc2c1ccn2C1OC(CO)C(O)C1O,-1.3750000000000007,3.649636728918657
Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,1.5261,2.031708475348333
C=CCC1(C(C)CCC)C(=O)NC(=S)NC1=O,1.5159999999999998,3.7121173450676075
Cn1cnc2c1c(=O)[nH]c(=O)n2C,-1.0397,2.4717518379209142
O=C1NC(=O)c2ccccc21,0.5702,1.783098599324525
CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,4.945600000000004,2.3515992754318944
COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,0.8768,2.2735828777265983
COc1cc(OC)c2c(c1Cl)O[C@]1(C2=O)C(OC)CC(=O)C[C@H]1C,2.6851000000000003,4.531378703138627
CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,3.493400000000002,2.8110913047736297
Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,1.22952,2.1065251743119155
OCC(O)C(O)CO,-2.3071999999999995,3.2487608368498364
CN[C@@H](C)[C@H](O)c1ccccc1,1.3278999999999999,2.5673947672434547
O=c1ncnc2[nH][nH]cc1-2,-0.4022000000000001,3.3223383321927544
CCCCNC(=O)NS(=O)(=O)c1ccc(N)cc1,1.0568,1.9382967446732327
COc1cc2c(cc1OC)[C@@]13CCN4CC5=CCOC6CC(=O)N2C1[C@H]6[C@H]5C[C@H]43,2.1097,5.739048554379857
CC(C)OP(=O)(F)OC(C)C,2.9140000000000015,3.3451439260408193
CN1[C@@H]2CC[C@H]1CC(OC(=O)[C@H](CO)c1ccccc1)C2,1.9309,4.071109979124651
Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1,2.2553,2.078395884659283
O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,2.2155000000000005,2.9936673810067003
Cc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,1.1680199999999998,2.071313579838069
COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,0.8681999999999999,2.10686403786414
Cc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,2.31562,1.8640646964903382
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,1.36602,2.0519507062268083
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,1.2575999999999998,2.2113109944374756
Oc1ccc(Cc2ccccc2)cc1,2.9830000000000005,1.335458446855366
CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,4.266700000000004,4.061800786473147
C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,0.6204999999999998,4.681496557732496
Nc1ccccc1O,0.9743999999999999,1.6900509876575782
Nc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,0.7907999999999997,2.41185750876906
Nc1cccc([N+](=O)[O-])c1,1.177,1.8220334692396172
Nc1ccc([N+](=O)[O-])cc1,1.177,1.6694283410344877
O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1,1.2086000000000003,2.0050270803255685
Cc1ccc(O)c([N+](=O)[O-])c1,1.6088199999999997,1.8213494079152674
O=Cc1ccc(O)cc1,1.2047,1.7584569303024793
O=[N+]([O-])c1ccc([N+](=O)[O-])c(O)c1,1.2086000000000003,2.130668709284844
O=[N+]([O-])c1ccc(F)cc1O,1.4395,2.010062935766726
Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,1.5170200000000003,2.2817152010767536
O=[N+]([O-])c1cccc([N+](=O)[O-])c1O,1.2086000000000003,2.1062587545337124
O=[N+]([O-])c1c(O)cccc1O,1.006,2.3051101506208376
O=[N+]([O-])c1cc(-c2ccccc2)ccc1O,2.9674000000000014,1.6590500138098694
CCC(C)c1ccc(O)c([N+](=O)[O-])c1,2.813900000000001,2.535313386341226
Nc1ccc(C(=O)O)c(O)c1,0.6726000000000001,1.8758889304616861
Nc1cccc(C(=O)O)c1,0.9670000000000001,1.5510847512908992
O=C(O)c1ccc(O)c(O)c1,0.7959999999999998,1.713483094917919
COc1cc(C(=O)O)ccc1O,1.099,1.5422194460232213
O=C(Nc1ccccc1)Nc1ccccc1,3.3306000000000013,1.1961285080815571
Nc1cc(Cl)cc(C(=O)O)c1Cl,2.2738,2.118985730142329
Nc1ccc(C(=O)O)cc1,0.9670000000000001,1.4381001359062822
O=C(O)c1c(O)cccc1O,0.7959999999999998,1.9715897262176547
CCCCOC(=O)c1ccc(O)cc1,2.349100000000001,1.5492001123193564
